record_id,title,abstract,screening_label,is_relevant,et_rank,hybrid_rank,tar_rank,et_score,hybrid_score,tar_score,category,gain_type
#964,Modeling the relationship between gene expression and mutational signature.,"BACKGROUND: Mutational signatures computed from somatic mutations, allow an in-depth understanding of tumorigenesis and may illuminate early prevention strategies. Many studies have shown the regulation effects between somatic mutation and gene expression dysregulation. METHODS: We hypothesized that there are potential associations between mutational signature and gene expression. We capitalized upon RNA-seq data to model 49 established mutational signatures in 33 cancer types. Both accuracy and area under the curve were used as performance measures in five-fold cross-validation. RESULTS: A total of 475 models using unconstrained genes, and 112 models using protein-coding genes were selected for future inference purposes. An independent gene expression dataset on lung cancer smoking status was used for validation which achieved over 80% for both accuracy and area under the curve. CONCLUSION: These results demonstrate that the associations between gene expression and somatic mutations can translate into the associations between gene expression and mutational signatures.",irrelevant,0,126,7,247,0.8297086930391242,0.8628953944209022,0.399395120991635,false_positive_lost,et_vs_hybrid_lost
#2095,RESEARCH ARTICLE Modeling the relationship between gene expression and mutational signature,"Background: Mutational signatures computed from somatic mutations, allow an in-depth understanding of tumorigenesis and may illuminate early prevention strategies. Many studies have shown the regulation effects between somatic mutation and gene expression dysregulation.Methods: We hypothesized that there are potential associations between mutational signature and gene expression. We capitalized upon RNA-seq data to model 49 established mutational signatures in 33 cancer types. Both accuracy and area under the curve were used as performance measures in five-fold cross-validation.Results: A total of 475 models using unconstrained genes, and 112 models using protein-coding genes were selected for future inference purposes. An independent gene expression dataset on lung cancer smoking status was used for validation which achieved over 80% for both accuracy and area under the curve.Conclusion: These results demonstrate that the associations between gene expression and somatic mutations can translate into the associations between gene expression and mutational signatures.",irrelevant,0,113,10,272,0.852195495075229,0.8555725321970361,0.37964757309808,false_positive_lost,et_vs_hybrid_lost
#2505,Bioinformatics: From NGS Data to Biological Complexity in Variant Detection and Oncological Clinical Practice,"The use of next-generation sequencing (NGS) techniques for variant detection has become increasingly important in clinical research and in clinical practice in oncology. Many cancer patients are currently being treated in clinical practice or in clinical trials with drugs directed against specific genomic alterations. In this scenario, the development of reliable and reproducible bioinformatics tools is essential to derive information on the molecular characteristics of each patient's tumor from the NGS data. The development of bioinformatics pipelines based on the use of machine learning and statistical methods is even more relevant for the determination of complex biomarkers. In this review, we describe some important technologies, computational algorithms and models that can be applied to NGS data from Whole Genome to Targeted Sequencing, to address the problem of finding complex cancer-associated biomarkers. In addition, we explore the future perspectives and challenges faced by bioinformatics for precision medicine both at a molecular and clinical level, with a focus on an emerging complex biomarker such as homologous recombination deficiency (HRD).",irrelevant,0,124,12,445,0.8313224419422038,0.851357419221717,0.2777021353974359,false_positive_lost,et_vs_hybrid_lost
#51,Characteristics of mutational signatures of unknown etiology.,"Although not all somatic mutations are cancer drivers, their mutational signatures, i.e. the patterns of genomic alterations at a genome-wide scale, provide insights into past exposure to mutagens, DNA damage and repair processes. Computational deconvolution of somatic mutation patterns and expert curation pan-cancer studies have identified a number of mutational signatures associated with point mutations, dinucleotide substitutions, insertions and deletions, and rearrangements, and have established etiologies for a subset of these signatures. However, the mechanisms underlying nearly one-third of all mutational signatures are not yet understood. The signatures with established etiology and those with hitherto unknown origin appear to have some differences in strand bias, GC content and nucleotide context diversity. It is possible that some of the hitherto 'unknown' signatures predominantly occur outside gene regions. While nucleotide contexts might be adequate to establish etiologies of some mutational signatures, in other cases additional features, such as broader (epi)genomic contexts, including chromatin, replication timing, processivity and local mutational patterns, may help fully understand the underlying DNA damage and repair processes. Nonetheless, remarkable progress in characterization of mutational signatures has provided fundamental insights into the biology of cancer, informed disease etiology and opened up new opportunities for cancer prevention, risk management, and therapeutic decision making.",include,1,110,22,163,0.8571965112652523,0.8417053422888927,0.507117337734872,true_positive_lost,et_vs_hybrid_lost
#624,Mutational signatures and their association with cancer survival and gene expression in multiple cancer types.,"Different endogenous and exogenous mutational processes cause specific patterns of somatic mutations and mutational signatures. Although their biological research has been intensive, there are only rare studies assessing the possible prognostic role of mutational signatures. We used data from The Cancer Genome Atlas to study the associations between the activity of the mutational signatures and four survival endpoints in 18 types of malignancies. We further explored the prognostic differences according to, for example, the HPV status in head and neck squamous cell carcinomas and smoking status in lung cancers. The predictive power of the signatures over time was evaluated with a dynamic area under the curve model, and the links between mutational signature activities and differences in gene expression patterns were analyzed. In 12 of 18 studied cancer types, we identified at least one mutational signature whose activity predicted survival outcomes after adjusting for the established prognostic factors. For example, overall survival was associated with the activity of mutational signatures in nine cancer types and disease-specific survival in seven cancer types. The clock-like signatures SBS5 and SBS40 were most commonly associated with survival endpoints. The genes of the myosin binding protein and melanoma antigen families were among the most substantially dysregulated genes between the signatures of low and high activity. The differences in gene expression also revealed various enriched pathways. Based on these data, specific mutational signatures associate with the gene expression and have the potential to serve as strong prognostic factors in several cancer types.",irrelevant,0,106,41,295,0.8690817664287752,0.8152937727390446,0.3629783107089717,false_positive_lost,et_vs_hybrid_lost
#466,Pan-cancer integrative analysis of whole-genome De novo somatic point mutations reveals 17 cancer types.,"BACKGROUND: The advent of high throughput sequencing has enabled researchers to systematically evaluate the genetic variations in cancer, identifying many cancer-associated genes. Although cancers in the same tissue are widely categorized in the same group, they demonstrate many differences concerning their mutational profiles. Hence, there is no definitive treatment for most cancer types. This reveals the importance of developing new pipelines to identify cancer-associated genes accurately and re-classify patients with similar mutational profiles. Classification of cancer patients with similar mutational profiles may help discover subtypes of cancer patients who might benefit from specific treatment types. RESULTS: In this study, we propose a new machine learning pipeline to identify protein-coding genes mutated in many samples to identify cancer subtypes. We apply our pipeline to 12,270 samples collected from the international cancer genome consortium, covering 19 cancer types. As a result, we identify 17 different cancer subtypes. Comprehensive phenotypic and genotypic analysis indicates distinguishable properties, including unique cancer-related signaling pathways. CONCLUSIONS: This new subtyping approach offers a novel opportunity for cancer drug development based on the mutational profile of patients. Additionally, we analyze the mutational signatures for samples in each subtype, which provides important insight into their active molecular mechanisms. Some of the pathways we identified in most subtypes, including the cell cycle and the Axon guidance pathways, are frequently observed in cancer disease. Interestingly, we also identified several mutated genes and different rates of mutation in multiple cancer subtypes. In addition, our study on ""gene-motif"" suggests the importance of considering both the context of the mutations and mutational processes in identifying cancer-associated genes. The source codes for our proposed clustering pipeline and analysis are publicly available at: https://github.com/bcb-sut/Pan-Cancer .",include,1,104,50,187,0.8723983373983841,0.8104240771419329,0.464015063976621,true_positive_lost,et_vs_hybrid_lost
#204,Unraveling most abundant mutational signatures in head and neck cancer.,"Genomic alterations are a driving force in the multistep process of head and neck cancer (HNC) and result from the interaction of exogenous environmental exposures and endogenous cellular processes. Each of these processes leaves a characteristic pattern of mutations on the tumor genome providing the unique opportunity to decipher specific signatures of mutational processes operative during HNC pathogenesis and to address their prognostic value. Computational analysis of whole exome sequencing data of the HIPO-HNC (Heidelberg Center for Personalized Oncology-head and neck cancer) (n = 83) and TCGA-HNSC (The Cancer Genome Atlas-Head and Neck Squamous Cell Carcinoma) (n = 506) cohorts revealed five common mutational signatures (Catalogue of Somatic Mutations in Cancer [COSMIC] Signatures 1, 2, 3, 13 and 16) and demonstrated their significant association with etiological risk factors (tobacco, alcohol and HPV16). Unsupervised hierarchical clustering identified four clusters (A, B, C1 and C2) of which Subcluster C2 was enriched for cases with a higher frequency of signature 16 mutations. Tumors of Subcluster C2 had significantly lower p16(INK4A) expression accompanied by homozygous CDKN2A deletion in almost one half of cases. Survival analysis revealed an unfavorable prognosis for patients with tumors characterized by a higher mutation burden attributed to signature 16 as well as cases in Subcluster C2. Finally, a LASSO-Cox regression model was applied to prioritize clinically relevant signatures and to establish a prognostic risk score for head and neck squamous cell carcinoma patients. In conclusion, our study provides a proof of concept that computational analysis of somatic mutational signatures is not only a powerful tool to decipher environmental and intrinsic processes in the pathogenesis of HNC, but could also pave the way to establish reliable prognostic patterns.",exclude,0,134,52,292,0.8108813789037458,0.8086252735875382,0.3644747668010849,false_positive_lost,et_vs_hybrid_lost
#468,Unique genomic features and prognostic value of COSMIC mutational signature 4 in lung adenocarcinoma and lung squamous cell carcinoma.,"BACKGROUND: Analysis of mutational signatures is becoming routine in cancer genomics, with implications for pathogenesis, classification, and prognosis. Among the signatures cataloged at COSMIC, mutational signature 4 has been linked to smoking. However, the distribution of signature 4 in Chinese lung cancer patients has not been evaluated, and its clinical value has not been evaluated. Here we survey mutational signatures in Chinese lung cancer patients and explore the relationship between signature 4 and other genomic features in the patients. METHODS: We extracted mutational signatures from whole-exome sequencing data of Chinese non-small cell lung cancer patients. The data included 401 lung adenocarcinoma (LUAD) and 92 squamous cell carcinoma (LUSC). We then performed statistical analysis to search for genomic and clinical features that can be linked to mutation signatures. RESULTS: We found signature 4 is the most frequent mutational signature in LUSC and the second most frequent in LUAD. Fifty-six LUAD and thirty-five LUSC patients were named with high signature 4 similarities (cosine similarity >0.7). These patients have shorter survival and higher tumor mutational burden comparing to those with low signature 4 similarities. Dozens of genes with single nucleotide variation, index mutations, and copy number variations were differentially enriched in the patients with high signature 4 similarities. Among these genes, CSMD3, LRP1B, TP53, SYNE1, SLIT2, FGF4, and FGF19 are common in both LUADs and LUSCs with high signature 4 similarities, showing that these genes are tightly associated with signature 4. CONCLUSIONS: The present study is the first to report a comparison in Chinese NSCLC patients with or without COSMIC mutational signature 4. These results will help find the Signature 4 related mutational process in NSCLC.",irrelevant,0,191,57,758,0.7168976837166707,0.7999220098649553,0.1858190682257207,false_positive_lost,et_vs_hybrid_lost
#1395,Mutational signatures: experimental design and analytical framework.,"Mutational signatures provide a powerful alternative for understanding the pathophysiology of cancer. Currently, experimental efforts aimed at validating and understanding the etiologies of cancer-derived mutational signatures are underway. In this review, we highlight key aspects of mutational signature experimental design and describe the analytical framework. We suggest guidelines and quality control measures for handling whole-genome sequencing data for mutational signature analyses and discuss pitfalls in interpretation. We envision that improved next-generation sequencing technologies and molecular cell biology approaches will usher in the next generation of studies into the etiologies and mechanisms of mutational patterns uncovered in cancers.",include,1,122,60,142,0.8342077804309316,0.7986562280199812,0.5466366422654271,true_positive_lost,et_vs_hybrid_lost
#1224,Widespread redundancy in -omics profiles of cancer mutation states.,"BACKGROUND: In studies of cellular function in cancer, researchers are increasingly able to choose from many -omics assays as functional readouts. Choosing the correct readout for a given study can be difficult, and which layer of cellular function is most suitable to capture the relevant signal remains unclear. RESULTS: We consider prediction of cancer mutation status (presence or absence) from functional -omics data as a representative problem that presents an opportunity to quantify and compare the ability of different -omics readouts to capture signals of dysregulation in cancer. From the TCGA Pan-Cancer Atlas that contains genetic alteration data, we focus on RNA sequencing, DNA methylation arrays, reverse phase protein arrays (RPPA), microRNA, and somatic mutational signatures as -omics readouts. Across a collection of genes recurrently mutated in cancer, RNA sequencing tends to be the most effective predictor of mutation state. We find that one or more other data types for many of the genes are approximately equally effective predictors. Performance is more variable between mutations than that between data types for the same mutation, and there is little difference between the top data types. We also find that combining data types into a single multi-omics model provides little or no improvement in predictive ability over the best individual data type. CONCLUSIONS: Based on our results, for the design of studies focused on the functional outcomes of cancer mutations, there are often multiple -omics types that can serve as effective readouts, although gene expression seems to be a reasonable default option.",include,1,173,69,435,0.7461821770181921,0.7911340759032174,0.2832754385977514,true_positive_lost,et_vs_hybrid_lost
